"id","value","flag","label"
999,9.99,false,"row-999"
1000,10,true,"row-1000"
1001,10.01,false,"row-1001"
1002,10.02,true,"row-1002"
1003,10.03,false,"row-1003"
1004,10.04,true,"row-1004"
1005,10.05,false,"row-1005"
1006,10.06,true,"row-1006"
1007,10.07,false,"row-1007"
1008,10.08,true,"row-1008"
1009,10.09,false,"row-1009"
1010,10.1,true,"row-1010"
1011,10.11,false,"row-1011"
1012,10.12,true,"row-1012"
1013,10.13,false,"row-1013"
1014,10.14,true,"row-1014"
1015,10.15,false,"row-1015"
1016,10.16,true,"row-1016"
1017,10.17,false,"row-1017"
1018,10.18,true,"row-1018"
1019,10.19,false,"row-1019"
1020,10.2,true,"row-1020"
1021,10.21,false,"row-1021"
1022,10.22,true,"row-1022"
1023,10.23,false,"row-1023"
1024,10.24,true,"row-1024"
1025,10.25,false,"row-1025"
1026,10.26,true,"row-1026"
1027,10.27,false,"row-1027"
1028,10.28,true,"row-1028"
1029,10.29,false,"row-1029"
1030,10.3,true,"row-1030"
1031,10.31,false,"row-1031"
1032,10.32,true,"row-1032"
1033,10.33,false,"row-1033"
1034,10.34,true,"row-1034"
1035,10.35,false,"row-1035"
1036,10.36,true,"row-1036"
1037,10.37,false,"row-1037"
1038,10.38,true,"row-1038"
1039,10.39,false,"row-1039"
1040,10.4,true,"row-1040"
1041,10.41,false,"row-1041"
1042,10.42,true,"row-1042"
1043,10.43,false,"row-1043"
1044,10.44,true,"row-1044"
1045,10.45,false,"row-1045"
1046,10.46,true,"row-1046"
1047,10.47,false,"row-1047"
1048,10.48,true,"row-1048"
1049,10.49,false,"row-1049"
1050,10.5,true,"row-1050"
1051,10.51,false,"row-1051"
1052,10.52,true,"row-1052"
1053,10.53,false,"row-1053"
1054,10.54,true,"row-1054"
1055,10.55,false,"row-1055"
1056,10.56,true,"row-1056"
1057,10.57,false,"row-1057"
1058,10.58,true,"row-1058"
1059,10.59,false,"row-1059"
1060,10.6,true,"row-1060"
1061,10.61,false,"row-1061"
1062,10.62,true,"row-1062"
1063,10.63,false,"row-1063"
1064,10.64,true,"row-1064"
1065,10.65,false,"row-1065"
1066,10.66,true,"row-1066"
1067,10.67,false,"row-1067"
1068,10.68,true,"row-1068"
1069,10.69,false,"row-1069"
1070,10.7,true,"row-1070"
1071,10.71,false,"row-1071"
1072,10.72,true,"row-1072"
1073,10.73,false,"row-1073"
1074,10.74,true,"row-1074"
1075,10.75,false,"row-1075"
1076,10.76,true,"row-1076"
1077,10.77,false,"row-1077"
1078,10.78,true,"row-1078"
1079,10.79,false,"row-1079"
1080,10.8,true,"row-1080"
1081,10.81,false,"row-1081"
1082,10.82,true,"row-1082"
1083,10.83,false,"row-1083"
1084,10.84,true,"row-1084"
1085,10.85,false,"row-1085"
1086,10.86,true,"row-1086"
1087,10.87,false,"row-1087"
1088,10.88,true,"row-1088"
1089,10.89,false,"row-1089"
1090,10.9,true,"row-1090"
1091,10.91,false,"row-1091"
1092,10.92,true,"row-1092"
1093,10.93,false,"row-1093"
1094,10.94,true,"row-1094"
1095,10.95,false,"row-1095"
1096,10.96,true,"row-1096"
1097,10.97,false,"row-1097"
1098,10.98,true,"row-1098"
1099,10.99,false,"row-1099"
1100,11,true,"row-1100"
1101,11.01,false,"row-1101"
1102,11.02,true,"row-1102"
1103,11.03,false,"row-1103"
1104,11.04,true,"row-1104"
1105,11.05,false,"row-1105"
1106,11.06,true,"row-1106"
1107,11.07,false,"row-1107"
1108,11.08,true,"row-1108"
1109,11.09,false,"row-1109"
1110,11.1,true,"row-1110"
1111,11.11,false,"row-1111"
1112,11.12,true,"row-1112"
1113,11.13,false,"row-1113"
1114,11.14,true,"row-1114"
1115,11.15,false,"row-1115"
1116,11.16,true,"row-1116"
1117,11.17,false,"row-1117"
1118,11.18,true,"row-1118"
1119,11.19,false,"row-1119"
1120,11.2,true,"row-1120"
1121,11.21,false,"row-1121"
1122,11.22,true,"row-1122"
1123,11.23,false,"row-1123"
1124,11.24,true,"row-1124"
1125,11.25,false,"row-1125"
1126,11.26,true,"row-1126"
1127,11.27,false,"row-1127"
1128,11.28,true,"row-1128"
1129,11.29,false,"row-1129"
1130,11.3,true,"row-1130"
1131,11.31,false,"row-1131"
1132,11.32,true,"row-1132"
1133,11.33,false,"row-1133"
1134,11.34,true,"row-1134"
1135,11.35,false,"row-1135"
1136,11.36,true,"row-1136"
1137,11.37,false,"row-1137"
1138,11.38,true,"row-1138"
1139,11.39,false,"row-1139"
1140,11.4,true,"row-1140"
1141,11.41,false,"row-1141"
1142,11.42,true,"row-1142"
1143,11.43,false,"row-1143"
1144,11.44,true,"row-1144"
1145,11.45,false,"row-1145"
1146,11.46,true,"row-1146"
1147,11.47,false,"row-1147"
1148,11.48,true,"row-1148"
1149,11.49,false,"row-1149"
1150,11.5,true,"row-1150"
1151,11.51,false,"row-1151"
1152,11.52,true,"row-1152"
1153,11.53,false,"row-1153"
1154,11.54,true,"row-1154"
1155,11.55,false,"row-1155"
1156,11.56,true,"row-1156"
1157,11.57,false,"row-1157"
1158,11.58,true,"row-1158"
1159,11.59,false,"row-1159"
1160,11.6,true,"row-1160"
1161,11.61,false,"row-1161"
1162,11.62,true,"row-1162"
1163,11.63,false,"row-1163"
1164,11.64,true,"row-1164"
1165,11.65,false,"row-1165"
1166,11.66,true,"row-1166"
1167,11.67,false,"row-1167"
1168,11.68,true,"row-1168"
1169,11.69,false,"row-1169"
1170,11.7,true,"row-1170"
1171,11.71,false,"row-1171"
1172,11.72,true,"row-1172"
1173,11.73,false,"row-1173"
1174,11.74,true,"row-1174"
1175,11.75,false,"row-1175"
1176,11.76,true,"row-1176"
1177,11.77,false,"row-1177"
1178,11.78,true,"row-1178"
1179,11.79,false,"row-1179"
1180,11.8,true,"row-1180"
1181,11.81,false,"row-1181"
1182,11.82,true,"row-1182"
1183,11.83,false,"row-1183"
1184,11.84,true,"row-1184"
1185,11.85,false,"row-1185"
1186,11.86,true,"row-1186"
1187,11.87,false,"row-1187"
1188,11.88,true,"row-1188"
1189,11.89,false,"row-1189"
1190,11.9,true,"row-1190"
1191,11.91,false,"row-1191"
1192,11.92,true,"row-1192"
1193,11.93,false,"row-1193"
1194,11.94,true,"row-1194"
1195,11.95,false,"row-1195"
1196,11.96,true,"row-1196"
1197,11.97,false,"row-1197"
1198,11.98,true,"row-1198"
1199,11.99,false,"row-1199"
1200,12,true,"row-1200"
1201,12.01,false,"row-1201"
1202,12.02,true,"row-1202"
1203,12.03,false,"row-1203"
1204,12.04,true,"row-1204"
1205,12.05,false,"row-1205"
1206,12.06,true,"row-1206"
1207,12.07,false,"row-1207"
1208,12.08,true,"row-1208"
1209,12.09,false,"row-1209"
1210,12.1,true,"row-1210"
1211,12.11,false,"row-1211"
1212,12.12,true,"row-1212"
1213,12.13,false,"row-1213"
1214,12.14,true,"row-1214"
1215,12.15,false,"row-1215"
1216,12.16,true,"row-1216"
1217,12.17,false,"row-1217"
1218,12.18,true,"row-1218"
1219,12.19,false,"row-1219"
1220,12.2,true,"row-1220"
1221,12.21,false,"row-1221"
1222,12.22,true,"row-1222"
1223,12.23,false,"row-1223"
1224,12.24,true,"row-1224"
1225,12.25,false,"row-1225"
1226,12.26,true,"row-1226"
1227,12.27,false,"row-1227"
1228,12.28,true,"row-1228"
1229,12.29,false,"row-1229"
1230,12.3,true,"row-1230"
1231,12.31,false,"row-1231"
1232,12.32,true,"row-1232"
1233,12.33,false,"row-1233"
1234,12.34,true,"row-1234"
1235,12.35,false,"row-1235"
1236,12.36,true,"row-1236"
1237,12.37,false,"row-1237"
1238,12.38,true,"row-1238"
1239,12.39,false,"row-1239"
1240,12.4,true,"row-1240"
1241,12.41,false,"row-1241"
1242,12.42,true,"row-1242"
1243,12.43,false,"row-1243"
1244,12.44,true,"row-1244"
1245,12.45,false,"row-1245"
1246,12.46,true,"row-1246"
1247,12.47,false,"row-1247"
1248,12.48,true,"row-1248"
1249,12.49,false,"row-1249"
1250,12.5,true,"row-1250"
1251,12.51,false,"row-1251"
1252,12.52,true,"row-1252"
1253,12.53,false,"row-1253"
1254,12.54,true,"row-1254"
1255,12.55,false,"row-1255"
1256,12.56,true,"row-1256"
1257,12.57,false,"row-1257"
1258,12.58,true,"row-1258"
1259,12.59,false,"row-1259"
1260,12.6,true,"row-1260"
1261,12.61,false,"row-1261"
1262,12.62,true,"row-1262"
1263,12.63,false,"row-1263"
1264,12.64,true,"row-1264"
1265,12.65,false,"row-1265"
1266,12.66,true,"row-1266"
1267,12.67,false,"row-1267"
1268,12.68,true,"row-1268"
1269,12.69,false,"row-1269"
1270,12.7,true,"row-1270"
1271,12.71,false,"row-1271"
1272,12.72,true,"row-1272"
1273,12.73,false,"row-1273"
1274,12.74,true,"row-1274"
1275,12.75,false,"row-1275"
1276,12.76,true,"row-1276"
1277,12.77,false,"row-1277"
1278,12.78,true,"row-1278"
1279,12.79,false,"row-1279"
1280,12.8,true,"row-1280"
1281,12.81,false,"row-1281"
1282,12.82,true,"row-1282"
1283,12.83,false,"row-1283"
1284,12.84,true,"row-1284"
1285,12.85,false,"row-1285"
1286,12.86,true,"row-1286"
1287,12.87,false,"row-1287"
1288,12.88,true,"row-1288"
1289,12.89,false,"row-1289"
1290,12.9,true,"row-1290"
1291,12.91,false,"row-1291"
1292,12.92,true,"row-1292"
1293,12.93,false,"row-1293"
1294,12.94,true,"row-1294"
1295,12.95,false,"row-1295"
1296,12.96,true,"row-1296"
1297,12.97,false,"row-1297"
1298,12.98,true,"row-1298"
1299,12.99,false,"row-1299"
1300,13,true,"row-1300"
1301,13.01,false,"row-1301"
1302,13.02,true,"row-1302"
1303,13.03,false,"row-1303"
1304,13.04,true,"row-1304"
1305,13.05,false,"row-1305"
1306,13.06,true,"row-1306"
1307,13.07,false,"row-1307"
1308,13.08,true,"row-1308"
1309,13.09,false,"row-1309"
1310,13.1,true,"row-1310"
1311,13.11,false,"row-1311"
1312,13.12,true,"row-1312"
1313,13.13,false,"row-1313"
1314,13.14,true,"row-1314"
1315,13.15,false,"row-1315"
1316,13.16,true,"row-1316"
1317,13.17,false,"row-1317"
1318,13.18,true,"row-1318"
1319,13.19,false,"row-1319"
1320,13.2,true,"row-1320"
1321,13.21,false,"row-1321"
1322,13.22,true,"row-1322"
1323,13.23,false,"row-1323"
1324,13.24,true,"row-1324"
1325,13.25,false,"row-1325"
1326,13.26,true,"row-1326"
1327,13.27,false,"row-1327"
1328,13.28,true,"row-1328"
1329,13.29,false,"row-1329"
1330,13.3,true,"row-1330"
1331,13.31,false,"row-1331"
1332,13.32,true,"row-1332"
1333,13.33,false,"row-1333"
1334,13.34,true,"row-1334"
1335,13.35,false,"row-1335"
1336,13.36,true,"row-1336"
1337,13.37,false,"row-1337"
1338,13.38,true,"row-1338"
1339,13.39,false,"row-1339"
1340,13.4,true,"row-1340"
1341,13.41,false,"row-1341"
1342,13.42,true,"row-1342"
1343,13.43,false,"row-1343"
1344,13.44,true,"row-1344"
1345,13.45,false,"row-1345"
1346,13.46,true,"row-1346"
1347,13.47,false,"row-1347"
1348,13.48,true,"row-1348"
1349,13.49,false,"row-1349"
1350,13.5,true,"row-1350"
1351,13.51,false,"row-1351"
1352,13.52,true,"row-1352"
1353,13.53,false,"row-1353"
1354,13.54,true,"row-1354"
1355,13.55,false,"row-1355"
1356,13.56,true,"row-1356"
1357,13.57,false,"row-1357"
1358,13.58,true,"row-1358"
1359,13.59,false,"row-1359"
1360,13.6,true,"row-1360"
1361,13.61,false,"row-1361"
1362,13.62,true,"row-1362"
1363,13.63,false,"row-1363"
1364,13.64,true,"row-1364"
1365,13.65,false,"row-1365"
1366,13.66,true,"row-1366"
1367,13.67,false,"row-1367"
1368,13.68,true,"row-1368"
1369,13.69,false,"row-1369"
1370,13.7,true,"row-1370"
1371,13.71,false,"row-1371"
1372,13.72,true,"row-1372"
1373,13.73,false,"row-1373"
1374,13.74,true,"row-1374"
1375,13.75,false,"row-1375"
1376,13.76,true,"row-1376"
1377,13.77,false,"row-1377"
1378,13.78,true,"row-1378"
1379,13.79,false,"row-1379"
1380,13.8,true,"row-1380"
1381,13.81,false,"row-1381"
1382,13.82,true,"row-1382"
1383,13.83,false,"row-1383"
1384,13.84,true,"row-1384"
1385,13.85,false,"row-1385"
1386,13.86,true,"row-1386"
1387,13.87,false,"row-1387"
1388,13.88,true,"row-1388"
1389,13.89,false,"row-1389"
1390,13.9,true,"row-1390"
1391,13.91,false,"row-1391"
1392,13.92,true,"row-1392"
1393,13.93,false,"row-1393"
1394,13.94,true,"row-1394"
1395,13.95,false,"row-1395"
1396,13.96,true,"row-1396"
1397,13.97,false,"row-1397"
1398,13.98,true,"row-1398"
1399,13.99,false,"row-1399"
1400,14,true,"row-1400"
1401,14.01,false,"row-1401"
1402,14.02,true,"row-1402"
1403,14.03,false,"row-1403"
1404,14.04,true,"row-1404"
1405,14.05,false,"row-1405"
1406,14.06,true,"row-1406"
1407,14.07,false,"row-1407"
1408,14.08,true,"row-1408"
1409,14.09,false,"row-1409"
1410,14.1,true,"row-1410"
1411,14.11,false,"row-1411"
1412,14.12,true,"row-1412"
1413,14.13,false,"row-1413"
1414,14.14,true,"row-1414"
1415,14.15,false,"row-1415"
1416,14.16,true,"row-1416"
1417,14.17,false,"row-1417"
1418,14.18,true,"row-1418"
1419,14.19,false,"row-1419"
1420,14.2,true,"row-1420"
1421,14.21,false,"row-1421"
1422,14.22,true,"row-1422"
1423,14.23,false,"row-1423"
1424,14.24,true,"row-1424"
1425,14.25,false,"row-1425"
1426,14.26,true,"row-1426"
1427,14.27,false,"row-1427"
1428,14.28,true,"row-1428"
1429,14.29,false,"row-1429"
1430,14.3,true,"row-1430"
1431,14.31,false,"row-1431"
1432,14.32,true,"row-1432"
1433,14.33,false,"row-1433"
1434,14.34,true,"row-1434"
1435,14.35,false,"row-1435"
1436,14.36,true,"row-1436"
1437,14.37,false,"row-1437"
1438,14.38,true,"row-1438"
1439,14.39,false,"row-1439"
1440,14.4,true,"row-1440"
1441,14.41,false,"row-1441"
1442,14.42,true,"row-1442"
1443,14.43,false,"row-1443"
1444,14.44,true,"row-1444"
1445,14.45,false,"row-1445"
1446,14.46,true,"row-1446"
1447,14.47,false,"row-1447"
1448,14.48,true,"row-1448"
1449,14.49,false,"row-1449"
1450,14.5,true,"row-1450"
1451,14.51,false,"row-1451"
1452,14.52,true,"row-1452"
1453,14.53,false,"row-1453"
1454,14.54,true,"row-1454"
1455,14.55,false,"row-1455"
1456,14.56,true,"row-1456"
1457,14.57,false,"row-1457"
1458,14.58,true,"row-1458"
1459,14.59,false,"row-1459"
1460,14.6,true,"row-1460"
1461,14.61,false,"row-1461"
1462,14.62,true,"row-1462"
1463,14.63,false,"row-1463"
1464,14.64,true,"row-1464"
1465,14.65,false,"row-1465"
1466,14.66,true,"row-1466"
1467,14.67,false,"row-1467"
1468,14.68,true,"row-1468"
1469,14.69,false,"row-1469"
1470,14.7,true,"row-1470"
1471,14.71,false,"row-1471"
1472,14.72,true,"row-1472"
1473,14.73,false,"row-1473"
1474,14.74,true,"row-1474"
1475,14.75,false,"row-1475"
1476,14.76,true,"row-1476"
1477,14.77,false,"row-1477"
1478,14.78,true,"row-1478"
1479,14.79,false,"row-1479"
1480,14.8,true,"row-1480"
1481,14.81,false,"row-1481"
1482,14.82,true,"row-1482"
1483,14.83,false,"row-1483"
1484,14.84,true,"row-1484"
1485,14.85,false,"row-1485"
1486,14.86,true,"row-1486"
1487,14.87,false,"row-1487"
1488,14.88,true,"row-1488"
1489,14.89,false,"row-1489"
1490,14.9,true,"row-1490"
1491,14.91,false,"row-1491"
1492,14.92,true,"row-1492"
1493,14.93,false,"row-1493"
1494,14.94,true,"row-1494"
1495,14.95,false,"row-1495"
1496,14.96,true,"row-1496"
1497,14.97,false,"row-1497"
1498,14.98,true,"row-1498"
1499,14.99,false,"row-1499"
1500,15,true,"row-1500"
1501,15.01,false,"row-1501"
1502,15.02,true,"row-1502"
1503,15.03,false,"row-1503"
1504,15.04,true,"row-1504"
1505,15.05,false,"row-1505"
1506,15.06,true,"row-1506"
1507,15.07,false,"row-1507"
1508,15.08,true,"row-1508"
1509,15.09,false,"row-1509"
1510,15.1,true,"row-1510"
1511,15.11,false,"row-1511"
1512,15.12,true,"row-1512"
1513,15.13,false,"row-1513"
1514,15.14,true,"row-1514"
1515,15.15,false,"row-1515"
1516,15.16,true,"row-1516"
1517,15.17,false,"row-1517"
1518,15.18,true,"row-1518"
1519,15.19,false,"row-1519"
1520,15.2,true,"row-1520"
1521,15.21,false,"row-1521"
1522,15.22,true,"row-1522"
1523,15.23,false,"row-1523"
1524,15.24,true,"row-1524"
1525,15.25,false,"row-1525"
1526,15.26,true,"row-1526"
1527,15.27,false,"row-1527"
1528,15.28,true,"row-1528"
1529,15.29,false,"row-1529"
1530,15.3,true,"row-1530"
1531,15.31,false,"row-1531"
1532,15.32,true,"row-1532"
1533,15.33,false,"row-1533"
1534,15.34,true,"row-1534"
1535,15.35,false,"row-1535"
1536,15.36,true,"row-1536"
1537,15.37,false,"row-1537"
1538,15.38,true,"row-1538"
1539,15.39,false,"row-1539"
1540,15.4,true,"row-1540"
1541,15.41,false,"row-1541"
1542,15.42,true,"row-1542"
1543,15.43,false,"row-1543"
1544,15.44,true,"row-1544"
1545,15.45,false,"row-1545"
1546,15.46,true,"row-1546"
1547,15.47,false,"row-1547"
1548,15.48,true,"row-1548"
1549,15.49,false,"row-1549"
1550,15.5,true,"row-1550"
1551,15.51,false,"row-1551"
1552,15.52,true,"row-1552"
1553,15.53,false,"row-1553"
1554,15.54,true,"row-1554"
1555,15.55,false,"row-1555"
1556,15.56,true,"row-1556"
1557,15.57,false,"row-1557"
1558,15.58,true,"row-1558"
1559,15.59,false,"row-1559"
1560,15.6,true,"row-1560"
1561,15.61,false,"row-1561"
1562,15.62,true,"row-1562"
1563,15.63,false,"row-1563"
1564,15.64,true,"row-1564"
1565,15.65,false,"row-1565"
1566,15.66,true,"row-1566"
1567,15.67,false,"row-1567"
1568,15.68,true,"row-1568"
1569,15.69,false,"row-1569"
1570,15.7,true,"row-1570"
1571,15.71,false,"row-1571"
1572,15.72,true,"row-1572"
1573,15.73,false,"row-1573"
1574,15.74,true,"row-1574"
1575,15.75,false,"row-1575"
1576,15.76,true,"row-1576"
1577,15.77,false,"row-1577"
1578,15.78,true,"row-1578"
1579,15.79,false,"row-1579"
1580,15.8,true,"row-1580"
1581,15.81,false,"row-1581"
1582,15.82,true,"row-1582"
1583,15.83,false,"row-1583"
1584,15.84,true,"row-1584"
1585,15.85,false,"row-1585"
1586,15.86,true,"row-1586"
1587,15.87,false,"row-1587"
1588,15.88,true,"row-1588"
1589,15.89,false,"row-1589"
1590,15.9,true,"row-1590"
1591,15.91,false,"row-1591"
1592,15.92,true,"row-1592"
1593,15.93,false,"row-1593"
1594,15.94,true,"row-1594"
1595,15.95,false,"row-1595"
1596,15.96,true,"row-1596"
1597,15.97,false,"row-1597"
1598,15.98,true,"row-1598"
1599,15.99,false,"row-1599"
1600,16,true,"row-1600"
1601,16.01,false,"row-1601"
1602,16.02,true,"row-1602"
1603,16.03,false,"row-1603"
1604,16.04,true,"row-1604"
1605,16.05,false,"row-1605"
1606,16.06,true,"row-1606"
1607,16.07,false,"row-1607"
1608,16.08,true,"row-1608"
1609,16.09,false,"row-1609"
1610,16.1,true,"row-1610"
1611,16.11,false,"row-1611"
1612,16.12,true,"row-1612"
1613,16.13,false,"row-1613"
1614,16.14,true,"row-1614"
1615,16.15,false,"row-1615"
1616,16.16,true,"row-1616"
1617,16.17,false,"row-1617"
1618,16.18,true,"row-1618"
1619,16.19,false,"row-1619"
1620,16.2,true,"row-1620"
1621,16.21,false,"row-1621"
1622,16.22,true,"row-1622"
1623,16.23,false,"row-1623"
1624,16.24,true,"row-1624"
1625,16.25,false,"row-1625"
1626,16.26,true,"row-1626"
1627,16.27,false,"row-1627"
1628,16.28,true,"row-1628"
1629,16.29,false,"row-1629"
1630,16.3,true,"row-1630"
1631,16.31,false,"row-1631"
1632,16.32,true,"row-1632"
1633,16.33,false,"row-1633"
1634,16.34,true,"row-1634"
1635,16.35,false,"row-1635"
1636,16.36,true,"row-1636"
1637,16.37,false,"row-1637"
1638,16.38,true,"row-1638"
1639,16.39,false,"row-1639"
1640,16.4,true,"row-1640"
1641,16.41,false,"row-1641"
1642,16.42,true,"row-1642"
1643,16.43,false,"row-1643"
1644,16.44,true,"row-1644"
1645,16.45,false,"row-1645"
1646,16.46,true,"row-1646"
1647,16.47,false,"row-1647"
1648,16.48,true,"row-1648"
1649,16.49,false,"row-1649"
1650,16.5,true,"row-1650"
1651,16.51,false,"row-1651"
1652,16.52,true,"row-1652"
1653,16.53,false,"row-1653"
1654,16.54,true,"row-1654"
1655,16.55,false,"row-1655"
1656,16.56,true,"row-1656"
1657,16.57,false,"row-1657"
1658,16.58,true,"row-1658"
1659,16.59,false,"row-1659"
1660,16.6,true,"row-1660"
1661,16.61,false,"row-1661"
1662,16.62,true,"row-1662"
1663,16.63,false,"row-1663"
1664,16.64,true,"row-1664"
1665,16.65,false,"row-1665"
1666,16.66,true,"row-1666"
1667,16.67,false,"row-1667"
1668,16.68,true,"row-1668"
1669,16.69,false,"row-1669"
1670,16.7,true,"row-1670"
1671,16.71,false,"row-1671"
1672,16.72,true,"row-1672"
1673,16.73,false,"row-1673"
1674,16.74,true,"row-1674"
1675,16.75,false,"row-1675"
1676,16.76,true,"row-1676"
1677,16.77,false,"row-1677"
1678,16.78,true,"row-1678"
1679,16.79,false,"row-1679"
1680,16.8,true,"row-1680"
1681,16.81,false,"row-1681"
1682,16.82,true,"row-1682"
1683,16.83,false,"row-1683"
1684,16.84,true,"row-1684"
1685,16.85,false,"row-1685"
1686,16.86,true,"row-1686"
1687,16.87,false,"row-1687"
1688,16.88,true,"row-1688"
1689,16.89,false,"row-1689"
1690,16.9,true,"row-1690"
1691,16.91,false,"row-1691"
1692,16.92,true,"row-1692"
1693,16.93,false,"row-1693"
1694,16.94,true,"row-1694"
1695,16.95,false,"row-1695"
1696,16.96,true,"row-1696"
1697,16.97,false,"row-1697"
1698,16.98,true,"row-1698"
1699,16.99,false,"row-1699"
1700,17,true,"row-1700"
1701,17.01,false,"row-1701"
1702,17.02,true,"row-1702"
1703,17.03,false,"row-1703"
1704,17.04,true,"row-1704"
1705,17.05,false,"row-1705"
1706,17.06,true,"row-1706"
1707,17.07,false,"row-1707"
1708,17.08,true,"row-1708"
1709,17.09,false,"row-1709"
1710,17.1,true,"row-1710"
1711,17.11,false,"row-1711"
1712,17.12,true,"row-1712"
1713,17.13,false,"row-1713"
1714,17.14,true,"row-1714"
1715,17.15,false,"row-1715"
1716,17.16,true,"row-1716"
1717,17.17,false,"row-1717"
1718,17.18,true,"row-1718"
1719,17.19,false,"row-1719"
1720,17.2,true,"row-1720"
1721,17.21,false,"row-1721"
1722,17.22,true,"row-1722"
1723,17.23,false,"row-1723"
1724,17.24,true,"row-1724"
1725,17.25,false,"row-1725"
1726,17.26,true,"row-1726"
1727,17.27,false,"row-1727"
1728,17.28,true,"row-1728"
1729,17.29,false,"row-1729"
1730,17.3,true,"row-1730"
1731,17.31,false,"row-1731"
1732,17.32,true,"row-1732"
1733,17.33,false,"row-1733"
1734,17.34,true,"row-1734"
1735,17.35,false,"row-1735"
1736,17.36,true,"row-1736"
1737,17.37,false,"row-1737"
1738,17.38,true,"row-1738"
1739,17.39,false,"row-1739"
1740,17.4,true,"row-1740"
1741,17.41,false,"row-1741"
1742,17.42,true,"row-1742"
1743,17.43,false,"row-1743"
1744,17.44,true,"row-1744"
1745,17.45,false,"row-1745"
1746,17.46,true,"row-1746"
1747,17.47,false,"row-1747"
1748,17.48,true,"row-1748"
1749,17.49,false,"row-1749"
1750,17.5,true,"row-1750"
1751,17.51,false,"row-1751"
1752,17.52,true,"row-1752"
1753,17.53,false,"row-1753"
1754,17.54,true,"row-1754"
1755,17.55,false,"row-1755"
1756,17.56,true,"row-1756"
1757,17.57,false,"row-1757"
1758,17.58,true,"row-1758"
1759,17.59,false,"row-1759"
1760,17.6,true,"row-1760"
